rowname	s_11.69_CTRL_Mixed	s_12.78	s_12.78_14.4	s_12.78_PLA11.5_NAWM	s_12002_CTRL	s_13.15_PA_15.5	s_13.15_MRI13	s_13.15_MRI13_NAWM	s_13.47_PLA4_CA	s_13.47_PLA8_C1	s_13.47_PCA8_CA	s_13.47_PLA4_cone	s_13.47_PLA13.8_cone	s_14.43_CTRL_WM	s_486_64M_WM	s_486_WM_Front.	s_487_59M_WM	s_9.34_PLA1	s_9.34_MRI2	s_9.34_PLA1_NAWM	s_9.67_MRI13_CA	s_9.67_PLA61	s_9.67_MRI13_WM	s_C101_WM	s_C101_WM_Temp.
n_acetyl_aspartyl_glutamate_naag	0.2320467092097264	-0.3263944118145041	-1.6729694222890097	-0.7855948377139588	-0.48999613197774666	-1.5169297701027151	-0.3321020654819051	0.04806144833466358	-0.18033462034372458	0.5365139445108128	0.30446042430644765	0.6470002245397072	0.8489902458423595	1.186981167863961	-0.2201225308019872	-0.4783301030387335	2.181952655940882	0.07616231025456086	-1.9766476166207976	-1.4875959746616798	0.09547161505163554	0.8551952323916397	0.1682287091152859	0.7804399899446346	1.505512807540435
x2_methylcitrate_homocitrate	1.4910302149735413	-1.2813719501475747	0.07240050887733591	-0.5742715836465319	0.11889980300832763	-0.7594603480257552	-1.4830777380356428	-0.4450683192874743	-0.3389017922070537	0.18496521870426097	-0.03187212153607822	-0.3912419244072692	0.21989260718725015	1.1592668923090037	1.3773748165372324	1.5065886261347072	0.24624866840341558	-0.6602570420655114	-1.811679599880513	0.19856948675599898	0.18087863876249144	-1.411786158828821	-0.1699684881392775	2.2202944261359323	0.3825471584179947
argininate	1.0724750629572757	0.8269964435112648	0.021536839643152995	0.4667109844319598	0.72330204766655	-0.7319514417752585	0.07325828788654815	0.16892733992389328	-0.20347840235617876	0.6514621891435834	0.7527640541815245	-1.2684374343261957	-0.3179717564081343	-0.20433685701441126	-2.460089683063243	-1.8061055093369562	1.340201644175243	0.3652718134062326	-0.5317709154030508	-0.36245887503694196	1.653670949464587	0.18454771519257115	1.4018523455482406	-0.7872567354447231	-1.029120106967476
fad	0.07049667951252347	0.3919044661987709	-0.6957257008430056	-2.1586308953943827	0.23078383940251182	0.0922119821336835	-0.5663160879085835	-0.46986552674061294	-0.7590088144633097	0.36915832995491904	0.21667716356272346	-2.1271108338225724	0.5311448183890797	-0.9254678395642086	1.1611023786428982	0.8759756109061955	-0.7314712846168815	-0.4735783505192023	1.61267585132216	1.8389371509055124	0.7020420404061607	-0.26638033444887904	0.757381733522185	1.0629403973758726	-0.7398767739136003
cdp_choline	0.6805645768997015	0.2421774451141588	1.630831759011576	-1.5779822094405607	0.6184121757319616	0.31294662005121704	0.21506490980426535	0.3683583550622689	-1.3346335551579296	0.27597682216917846	-0.25290758567159133	-2.819917669950681	-0.07516010552321112	0.9048033980159544	0.03817804916861215	0.20375029538661127	0.4114679635428553	0.1522636430972119	0.9795991519332302	0.4357076091298491	1.1194323030303883	-0.5104346298905758	0.6266378940924459	-1.6217053929011889	-1.023431822705743
x1_stearoyl_2_arachidonoyl_gpi_18_0_20_4	0.29830240444501543	1.2344744011923963	-0.5288383925659139	-0.06128253901710831	0.452505456614135	-1.1996498379030809	-1.1149754661618603	-0.7719554953586789	-0.5473118096769182	-1.8005409862751989	-0.8011962858522544	1.5172119071471524	1.8239518777164254	-0.7465035356464436	0.092274747907402	-0.3455783203585118	-0.013568323448613183	-0.6060764553416996	0.19620523005813695	1.8444737801183	-0.16233461240202982	1.9917171399126732	-0.522166032627734	-0.007303686793034078	-0.2218351656825148
glutamate	0.4719196084694509	0.5914449556561593	-2.025159417622676	-1.8635501561770806	0.24109293455570768	0.3501986396114238	0.3056451939572311	0.5909437582096663	-0.5569452917517362	-0.6352846374644968	-0.01282782084597079	-1.6825359395486523	-1.087922080348701	-0.17800261175263835	0.5561762347591499	0.7528464939761316	-0.4394612401448718	-1.1291820454580002	-0.45486976920427064	0.9732118445310458	1.7984486381803357	0.939719388566601	1.4825309597195633	0.7745910918872883	0.23697126823928824
cdp_ethanolamine	-0.034333603329273224	0.4637199402281509	1.4007543020871145	-2.7095532502906994	0.5761056461707218	0.0931953276623396	0.3002813567382673	0.22954090095120164	-0.8525493600716376	0.41580184297455086	-0.04365824836614993	-2.164169019528315	0.3764074587725703	0.17945577868756898	0.04950547549042015	0.019115765590570537	0.1779013069228359	0.13338470486912854	1.156218043584237	0.8127426362640265	0.8606525918186914	0.5283844774636166	0.889459152220808	-1.8110077227356514	-1.047355504175047
erythronate	-0.4683126851055903	1.101200388802257	1.439757622403743	-2.954285337040293	-0.7228059850916778	0.35079609579408266	0.11977539952403013	0.22172378761749095	-0.6752355971502725	-0.637516836237266	-1.1508874955248318	0.5022724258369433	-0.9907451932219358	0.9854865677270748	0.4550819875875351	0.7887371077344244	0.7573204509332765	0.3849894988666518	-0.8332911617044955	0.5642250151373321	1.5061686214695775	-0.047485375639430775	0.38619513328196836	0.1987297869180764	-1.2818942229186598
succinate	-1.4762332027664156	-2.0284365581159056	-0.01304375138989211	-2.442668680048018	-0.5732280473280198	0.9912061236438806	-0.7554695395091107	0.8277783022208849	-0.4601001086639372	1.0188010059138473	0.7315325301105688	-0.29212355553898295	1.1068493369486594	0.032224716358602974	0.44323998508352364	0.7041439450384094	0.5577950864407581	-0.05414343940127041	-0.008519627850532478	-1.6293922113721313	0.9392365067739502	0.4542028080917935	0.8666039735941836	0.4469992306095933	0.6127451711555076
xanthine	0.6246502797550727	0.6654671648989452	-0.6222499909486101	0.06110294002018695	-0.6260378037550071	0.6628026293208439	0.3500008828776464	0.7533020380001724	-0.7586459114278088	-0.8226721680492067	-0.06475329386579698	-1.7168975707777792	-0.9649314807092414	-0.5907082337082975	0.2072778066790899	0.7714536769174963	-0.852749631906526	-1.7395304974571122	-1.1175885614561283	-0.4522887973699446	2.1287999087283276	0.9309194706997459	1.9322268757900674	0.7294358231011204	0.511614444642828
x1_1_enyl_stearoyl_2_oleoyl_gpe_p_18_0_18_1	0.15181157717653573	1.496984496008642	0.551131902512767	0.7918479348980421	0.11719633849962421	-0.8787244481436041	-0.6927491793693513	-0.3359235972661338	-0.25114888802441737	0.4005140554464084	0.24136231003239927	-1.3853656773461116	2.57137320772696	0.38968984476172447	-0.4583352145513698	-0.5034495484356709	1.0550996347729027	0.3655822935476979	-0.8833941187730656	-0.950747805921465	-0.168228102297997	-2.556313005590636	0.6886048706853071	0.1333605107099113	0.10982060894086847
x1_arachidonoyl_gpe_20_4n6	-0.6915924347053257	-0.032257366474872776	-0.432726454918549	0.23323827100768305	-0.5216254338481474	-0.6824599873392757	-0.3139580762137543	0.4797525307567111	-1.0101379792507619	-0.5141698787885662	0.24090643752937863	-0.7553426734754559	0.0661883883037502	-1.7710795184043089	1.816119442578783	1.7692222046993522	-1.9284901839481519	-0.6600339958421184	-0.1949504212005738	1.0342003761557683	2.0637402351359144	0.0562301810025143	0.9033523954802518	0.5480047011719538	0.2978692405877905
x1_1_enyl_palmitoyl_2_oleoyl_gpe_p_16_0_18_1	-0.21176300954943164	0.3356232234930594	0.4848522005304111	0.48287689460588107	0.27705801494036414	-0.13944706561628428	0.2157359252032644	-0.03831281346182187	0.19392007698823413	0.9092377854194722	0.8253498096699051	-1.4763165971279524	2.662403408377318	0.2042813086256578	-0.5346039720199193	-0.5605043060818701	0.4077647742752015	0.4502693721866652	-0.4871101360076184	-1.4230331026750356	-0.1439493224100195	-2.9159882723092276	0.5810809527254999	-0.42207245660035103	0.322647306818566
succinylcarnitine_c4_dc	-0.5075337586181607	-1.4395593555182684	-1.5292760885520644	-1.1379189574441382	0.7244495119138916	-0.7228791462505837	-0.4922707641815517	-1.155023553219996	0.06228641120281624	0.7836937396713769	0.9295271327179745	-0.5579010825661489	0.884666988834897	-0.0996766416990994	-1.1644668499673112	-0.38439763513841524	2.404224263367264	1.3404229567801564	1.535198545098248	0.03595319673019504	-0.3932244618286353	0.03978651451921127	-0.4634013961415357	0.9386591762463856	0.36866125404345973
x3_formylindole	-1.0435132263621318	0.20293685643010376	0.3617311549729439	1.3009277542770596	-0.92591565188278	-0.08485169292505415	1.4897980559735517	0.9796682049877393	0.309530927765931	-2.0565076333504235	-1.5991327893366787	-0.12250391266613431	0.922525602858426	0.6710932862397287	-0.43639982039379327	0.255615708650467	-1.6156924098226868	-0.29288077729688	-0.9209951445023445	1.1014166573583501	1.5761122945076418	-0.2312077958708521	0.9470901189801486	-0.5445886721475681	-0.2442570964448285
pyridoxamine_phosphate	0.7184922754275925	0.5550207388367441	-0.17621821587613223	-0.9030066706210947	0.5812662315779104	0.8145028088748598	-0.33400986629090634	-0.8936926711157128	-0.3138195141821636	-0.7046080933455524	-0.11910796552809415	-2.073951444442839	-0.5215461581701323	-0.474492271628441	1.5401724020092913	0.8716741155218375	-1.0004916965353927	-0.10314262393353875	1.3770135782169235	2.257995323919636	-3.942860053209015e-5	0.2719745324086718	-0.24371088681397696	0.6827062888274136	-1.8089807885364304
x1_myristoyl_2_arachidonoyl_gpc_14_0_20_4	1.0810832632787613	1.3509682256709197	0.4496892375826377	-0.2974284891524828	1.5495658618911217	-0.29234540731282704	-1.144216169672406	-1.2332606566805595	-0.4633925547985886	-0.47876319225722674	0.2892191903064564	-1.3156073494499967	0.7383994558478708	0.19475340869216376	0.6928669113737524	0.189506880261149	-1.5976736697647427	-0.3325971515002169	0.6662735706492834	2.537058315362893	-0.09247777058968162	-0.7719659204850978	-0.43403299475206464	0.019785998909198355	-1.305408993410263
histidine	-0.012250473111359968	1.1442999283495408	1.1267348760469695	1.9790134726625757	-1.09300066412956	-0.6749660788207518	-0.569924891117173	0.07348195626450882	-0.13434472866580602	-0.18708917526932617	0.009671704583474123	-0.7347637195973388	-0.005775098862652724	-0.3215225310425319	0.20949625371955724	0.35229593864282915	-0.6067841883178834	-2.4671118606108275	-1.088793341069965	-1.1338937112198129	0.4730132329277431	0.0667175582300824	0.3091263285027359	1.5737302422859376	1.712638969618916
sphingomyelin_d18_1_20_1_d18_2_20_0	0.27505349843315524	-0.6011940140487946	-0.42633057342970704	-0.9680101199289339	0.7761116638738699	0.24963225496700855	-0.23971351088575218	-1.0553502814809084	0.09432414979642408	-1.2137303475976033	-2.3145747395383465	0.6032685478119417	1.600878469245864	-1.0923520977510734	0.9207810260738301	1.2240581562476829	-0.5821981079649954	-0.3547466876647393	0.06052535259661902	2.437265496833339	0.34683984429783116	0.6991117930420477	-0.2729394338022027	0.23018546187694974	-0.3968958010034735
taurine	-1.0839828775585152	1.0390859518574376	0.1174015156763785	0.12472094265743222	-0.6518342888475482	0.9315941058325354	0.8764320610048135	0.8232375561209458	-0.5919500770480036	0.40935535924334554	0.2226025064838174	-1.47883426147477	0.9052205856913581	-2.094165758476057	-0.38058999143181194	0.1288703720259847	-0.11355660801809535	0.28549228730929754	1.2722163003157532	0.3490022153127932	-1.3853773518823176	-1.1147859507355522	-1.364417947677358	1.1134683068787379	1.6607950467394097
c_glycosyltryptophan	0.47660796963457325	0.7539644922565728	0.5231692002237195	0.7314851790337165	0.31139818333317104	-0.08671386808515694	-0.34510327610604385	0.13597711475748034	-1.8640910590752	-0.5359403292573129	-1.01164996736534	-2.114223859902795	-1.3453599310716144	0.5780753809542127	0.5462132336688974	1.3814637169011712	1.967573385631482	-0.28617603574579814	-0.8938962957849119	0.7665586778113493	0.4498504871375475	-1.3223870944501332	0.342689444270056	1.04694890449936	-0.2064336532690688
n_acetylvaline	-0.22109359470684342	-0.310115870422026	0.4930993848894338	0.8429489679665914	-0.45584171628984377	0.7540465451099534	-0.23336079530062742	0.1666665047862083	-0.178573512490268	-1.3847589072987423	-0.39816885886771347	-0.7916376050826129	-1.5484521091004546	-0.07633166474407442	1.6715261124979879	1.1554131711750175	-0.8943394497839207	-1.5868419742561233	-1.571454081348628	1.6057974384576985	1.4308420500587335	-0.12191553670028552	0.8218581028839834	1.2298470310604364	-0.3991596324938911
malonylcarnitine	-1.9515715436662289	0.324720440192515	0.8281593378840536	0.6837143047645649	1.2774151561269318	-0.9074630111028775	-0.6145469433429487	-1.1064902808126653	-0.3636284307236723	0.6044855297735217	0.5130588853134761	-1.0499117789800079	0.9649829773681299	-2.2359620327882177	0.23046992963502638	-0.032197089509302224	1.2422871124896135	0.4202218144357277	1.4849309650851434	-0.11808273092965346	-0.18818983440811662	1.5110706751381628	-0.5113613561948619	-0.4706337474023747	-0.5354783483458737
x3_hydroxy_3_methylglutarate	1.231326058997416	0.15532321703351556	0.4830797488271947	-3.465037517435562	0.8088626491183907	0.21347655903757232	-0.16888296841236183	0.5501133691000415	-1.5658909222297002	0.3292710893276932	-0.12690495834789084	-1.4038469594389438	-0.47971140570657733	0.17445851953236752	0.5546476510688454	1.2085916877921514	0.746655987758772	0.12888326032191502	-0.6358216028016614	-0.45994614276173	0.7175279053656245	-0.2971126552235146	0.15103569425197944	0.31449522332834084	0.8354065114962115
x1_oleoyl_2_arachidonoyl_gpe_18_1_20_4	-0.12053591523835842	-0.02791684782120936	-0.05285391458220348	-0.6719725513348936	-0.4262836234140449	0.18597694370356915	0.19512717810987892	-0.1555254656364549	0.09202936195049385	-0.7978472731390855	0.2926395596046341	2.5389224740942793	2.3570026828269652	-1.6137869124794424	-0.10833461122766044	-0.4551529551521216	-1.3445197568487952	-0.35490163283909926	1.144245201590351	0.49965923117701816	-0.5271696566064787	1.4753606319055996	-1.1122031938918677	-0.5109581470446735	-0.5010008077065008
adenosine_3_5_cyclic_monophosphate_c_amp	0.4202129888481002	-0.18054168142721	-1.557931253456937	-1.3681091736243802	0.14429584580852184	0.16406590809158414	0.581030785793327	-0.2821928667605319	1.1959049302432476	-1.6957872788448891	-0.6508685115922196	1.0769076889919824	0.9847289291074618	-1.1455434140111445	0.5103039165586077	0.16890261744951018	0.5994012458686029	0.3435625708176718	2.380160260299777	0.6397562711120184	-1.5372262066394844	-0.8929320101494691	-0.3040879680827674	0.786002934075559	-0.3800165284769276
benzoate	-1.869217512098254	0.6569950398612155	-0.0574413640450422	1.2657590638357241	-0.7674034923148061	-0.9860509108072849	-0.9656110259713188	0.40659942168123037	2.1727824713577957	-0.811847414982811	-1.1504853536986586	0.8480850066172477	0.4986017700297184	-0.19003285734921366	2.0803302099459278	0.9239219787137053	-0.1735127242711935	0.12197584917340058	0.5877291075871192	0.09381391868356033	-0.22776976403995094	-0.8998858111155811	0.1757136891549188	-0.6140874341356662	-1.1189618618117947
pyridoxal	0.4092126741640685	0.6414194399856956	0.4761207100307179	0.015664450647510313	0.07620653879549476	1.151685597825847	0.22709263076710992	0.6447055357014811	-1.0919314216922105	-0.6918887001420677	-0.0332941944753917	-1.507277341735267	-1.1548238962261572	-0.6938499738520081	0.3161313515038679	-0.007891423433623293	0.4228544769976154	-1.943183837932562	-2.0386459057912103	0.552672797205498	1.9055057703887561	1.0176298911679633	1.1705973410996093	0.800260736874812	-0.6649732478755943
x5_kete	-0.5568514165537459	0.12245844709996273	-1.5042263592852887	-0.6278284581124325	-0.7558945200848205	0.20579562898619422	-0.1324056728982493	0.9003706303689676	0.457974423310349	-0.5043234120290082	-0.4170759906123636	1.1912161586621177	1.0461930720417385	-0.04048622306706106	0.5119324652391148	1.2339131372491527	-2.589863561104059	-0.4646454434265351	-1.8656912865720046	1.0887508447071421	0.9369027895507028	-0.10828305063106045	0.6920520720154777	1.2915004671636898	-0.11148474201791372
sphingomyelin_d18_2_16_0_d18_1_16_1	-0.6890366601978595	0.5747393806351634	1.4244344021245832	-0.25965418512414384	-0.12034496746202006	0.19336992709574577	0.6116712334917908	0.10600518381356801	-0.9380108037266968	0.6396292919744929	0.8708982489550336	-1.5089402377332197	2.1046557827282	-1.509370358477295	-0.7274767953893593	-1.1363023239692964	-0.6761457653265107	0.7796883453525701	0.9226334668572929	-1.1353595810669939	0.5687460709035785	-0.1568380244009396	1.45689010344304	-1.459011947750841	0.06313021325022913
x1_palmitoyl_2_arachidonoyl_gpc_16_0_20_4n6	-0.10844287847098256	0.19410713171905988	-0.19058514200707613	-0.9817785308162134	0.4911124032262784	-0.07414030466764146	-0.5457907211509138	-1.1322648142418015	0.3034574720502781	-1.009612672515407	0.15144316863719143	0.44066159562970936	1.1360497912728025	-1.7142974549519767	0.7374182260533104	0.4478163196788511	-1.7393219319146689	-0.4319252530324351	1.0887655568084937	2.208287942999038	0.913341770594575	1.5249838650215244	-0.06212839232097016	-0.10680067872942953	-1.5403564688716973
x3_methylglutarylcarnitine_2	-1.71717700140391	-0.2777898218640274	1.331891328705427	0.15085570973881476	0.40780025295182337	-0.6235095806611446	-1.292110544702981	-1.5517874568638468	-0.8138688896631355	0.14466444655883987	0.5789310255358888	-0.5309950184687038	0.0030591214068422614	-0.4072439065561765	0.909978692957799	1.4975698573212854	0.6735082091353012	0.7031756279104118	-0.057412092711047615	0.4551076963703291	1.088157881628265	0.3515729854749535	0.955629291853622	0.5377561405864031	-2.5177639552410955
x7_methylguanine	-0.7324545872777551	-0.6921602052290554	0.2514443211297594	1.666929460073119	0.1992489279968382	0.06640988195740928	1.2396961131533666	0.25277084088792745	-0.19246226526767685	0.009618979299690276	0.012022100924026682	-0.28166468554355517	0.3362327134938642	0.5502982916067737	-0.9037809967672193	-0.7454825811382367	0.6160119071519075	-1.4898879695464977	-1.9740433163756328	-2.1195351404190323	1.5812847233633225	1.0357974991326153	1.3098623867078854	-0.394966064716213	0.39880966540235174
deoxycarnitine	0.5178945064466725	0.19113749071600686	-0.5280564435537859	-0.95145763110213	1.3294698429775462	0.8912051500720961	-0.2933668919839257	0.44762248463177473	-0.09658280370253315	0.24305282710641057	0.7806521928657099	-2.017203166961668	-1.3041685460906949	1.5418555575107413	0.16188328780820496	0.7438147046252134	-0.12223249838582403	-0.5838582750585968	-1.3191657222281008	1.3507922872339326	1.277918897952479	-1.2262403011925629	0.6754378587280877	-0.05456831521492739	-1.6558364932000866
sphingomyelin_d18_1_22_2_d18_2_22_1_d16_1_24_2	-0.4293359397505908	-1.1363229985325207	0.21310097477208012	-0.44953278349253545	1.7880752362082712	0.7217774202637376	0.606395684484794	0.5682321909256598	-1.1045714930781039	-1.103373672258044	-0.13552558374877663	-0.16750415001662636	1.9331217451967804	-1.0497559025242726	-0.4238872973990826	-0.1855658082632144	-1.4614438141338182	-0.9796583397107933	-1.2293367371023782	0.5922208162763338	-0.03275836601633131	0.2945238257571183	1.8326413343308319	-0.048904147792256464	1.3873878056037494
n6_carboxymethyllysine	0.3557417794938735	0.8725755345543972	1.3093589876200198	0.6264732681011315	-1.4524522690939368	-0.5696741126649065	0.4441072356404548	-0.06772859954947687	-1.5919203098306245	0.17428380142253694	-0.5431708791682704	-2.109125399881318	-0.3988826075331909	-0.6701243261289365	0.26271690326714153	0.6991730864174196	1.0259821106486435	0.1401450436895749	0.1613597159388032	-0.941496854714579	1.6479693783601583	1.0085506996149871	1.481569532152384	-0.5845335778190874	-1.2808981405372455
x1_oleoyl_gpc_18_1	0.4982283130144459	0.2440974542535103	-0.9149452987101392	0.21269781087241435	-0.4086360897525713	-1.0178643039131774	-0.26926471372777927	1.0695903575797667	-1.6973457960203704	-0.47370223044195703	-0.6857656391334586	-2.4474569684122254	-0.2765980557100431	1.0783075138727563	1.2185998761238033	1.3226811679985706	0.7699421439567885	0.04927320816526863	-0.28440264360107037	-0.7730638785501821	1.180512177776929	-1.0037763888930176	0.3506135885157747	1.0899463443780404	1.168332050357888
x1_stearoyl_2_arachidonoyl_gps_18_0_20_4	0.8994662221321893	1.960840121615268	0.7788022462931347	0.487623210105891	1.7184478783780786	0.14530821898083987	-0.1977797929422048	-0.28193275225883824	-0.23542464459708895	-1.119189897196187	-0.31250739713451986	0.6593761609228562	1.4572635179234987	0.3129474974211522	-0.013064503650062571	0.2597929303095171	-1.3583777672857222	-0.4132194618335538	0.2745651981865805	0.7201606391366263	-1.6012749176922234	-0.3406508734091988	-2.1036722489532838	-1.0967824017651648	-0.6007171826874734
x1_1_enyl_palmitoyl_2_arachidonoyl_gpe_p_16_0_20_4	-0.9870796119970485	0.18502389297100294	0.541693757269623	0.11025612678276685	0.5367370935115745	-0.34494891352028717	0.4709862625425367	-0.04952796747166422	0.1539400257219414	0.613189639999346	1.0814425892723316	1.0950765060876304	2.842568815675742	-1.270765056422763	-1.2835094779309155	-1.206726653896354	-0.34247795797888103	0.21543181514659607	0.7751261980105265	-0.7015440179202825	-0.0759650569973652	0.46140543113772564	0.22403664311017504	-1.927041680242147	-1.117328402861892
uridine	0.42213138146584556	-0.7910078540739279	-1.3188724447357751	-1.0530839999064578	-0.6908768463119204	1.0990041907272856	0.6859591730775818	0.16557349681706504	-0.8100633372212998	-0.8554513376286333	0.27296252614039046	0.3849875455491742	0.22254805986248194	-1.458604293667129	-0.3615495790060492	-0.48862851953290204	-0.5195072623566798	-0.8065519871129718	-0.1831189996899192	0.7574637880401252	1.8942384941177415	2.412251644005174	1.66140341510151	-0.0895819555892396	-0.5516252980715053
glycerate	-0.22304997730308967	0.3425079461362898	-0.09642416905088529	-3.785991693622357	-0.3392953031071355	0.10361656918822536	0.09651478943887162	-0.2480858797943141	-0.22485679706426792	0.36933791199879634	0.4502424841442397	-0.2973952207134036	0.33556993321260087	-1.0495004989499996	0.2140243357937651	0.4835142247184715	-0.603585715146615	-0.6357869695857995	1.0013832414242503	0.36318940769332386	1.6572105095031195	0.9346254022786444	1.293319746617673	0.1699649343861387	-0.3110492121966362
x2_methylmalonylcarnitine_c4_dc	0.8273506859372645	-0.027386387287516203	1.3725145382274546	0.5853046281646054	-0.06360183538513837	0.14116041909358878	0.27768475638946544	-0.06270931314120629	-0.33113479124859263	-0.939251211178857	0.75445870809677	-2.3676546668581873	0.238676345494264	-0.11973967089394394	-0.7786531825397037	-1.2579558092577632	1.154714081039402	0.8884527044720211	1.5706494022380835	-0.36967196534219493	-0.8552034183298992	-1.2035467950116543	-1.5138384773239095	1.35323931097366	0.7261419436719696
arginine	1.2067292062290154	1.003809458407725	0.7630348591597452	0.6714431728144841	-0.9035701899448244	-0.0867580527762103	0.7086830107324735	0.37626659534136225	-0.43876354415489066	0.3236906155227813	0.08540292214071453	-1.5827707177522576	0.16524664863531924	-1.6552918716534553	-0.2575163820187173	-0.23822657804018335	-0.2509388416332657	-2.2187184350056635	-1.0823637631258298	-1.4609908959537636	1.062907837005283	1.204841234694521	1.2133606913032402	0.5876681741161456	0.8028248459562277
malonate	0.536008552713541	0.5179208239507173	0.5247622547327228	-0.10141580986297048	0.3873421324255817	-0.3267005459495283	-0.033519673385975224	-0.12467826337120984	0.068783114868377307	1.5267012536035671	0.7430758596119789	0.5743040119258825	2.4074118088861804	-2.6424909723429266	-1.1368320620147614	-1.4017212835006791	-0.3472573837624472	-1.3075820605027675	-0.24746133693138656	-0.1664639047429917	0.7650132986626405	0.22954873722600055	0.6668183789570818	-0.6349706193545861	-0.4765963118419656
x5_galactosylhydroxy_l_lysine	-1.7591061886812862	1.739882610014518	2.114408092221026	1.6978047285048572	-0.048689721644393114	0.7624495348673862	0.1638786975659367	-0.41346241375536175	-1.4682331544664289	0.9630608656812476	0.05360827939261499	-0.8267112277277132	0.7037948359776497	-0.3885532241056787	-0.5127165103462047	0.37578630174287686	-0.864770412664635	-0.7928815575783046	-0.31825960832416567	-1.24619950576343	-0.5605809514116512	-0.04086655031690352	-0.48708107156780156	1.1574510895930716	-0.0040129372071971295
alpha_tocopherol	0.7968854875774963	1.9243409603331634	0.6696554613882315	1.780917563507857	-0.27027870480505056	-1.6302106733274098	-1.055763360396665	-0.9602532975678115	-0.24284759729866182	-0.6642487710172718	-0.2638245130093061	-2.0763771600565066	0.8690194352480407	0.48958746084191407	1.0867383642123933	1.5070301598092968	-0.48923404302080603	0.07751815337705895	-0.7371822431510389	-0.571086330461885	0.2207485249692898	-0.7881982349264801	0.34572143618217155	-0.15358883935427978	0.13493076094625941
glycine	0.19804707174343697	1.0992122470534569	0.930638015538201	0.884883890857151	-1.0355854741595758	0.01620959660736342	0.7134334660727634	0.43937262598625654	-0.46806542180278515	0.009720585177363534	0.5046688454573139	-1.4087643580369016	-0.254370451285142	-1.2711318859059424	-0.2344335734032513	0.02531058873354565	-1.190722058741082	-2.7086410129006264	-0.11177691867298446	-1.1355998911250358	0.9530839407099312	0.8609708681695591	0.884222762082065	1.1139828811789076	1.1853336606660358
sphingomyelin_d18_2_23_0_d18_1_23_1_d17_1_24_1	-0.24821258538438662	1.3271987304268633	0.6623979150905547	0.468987972355558	0.6109423262981366	0.4661213798253012	0.9377804218574031	0.8219211582727567	-0.6713475905534649	-0.6083099244477461	-0.22767851715072507	-0.24396836358547738	3.02762682403021	-0.29169166009054087	-0.1587671737821227	-0.07131622488203745	0.9523535386285735	-0.46961736323315306	-0.9428152846022791	-1.9287930681072578	-0.7444836410488482	-1.4903052051272754	-0.49007806240189755	-0.6354874908185415	-0.05245811156968054
x2_hydroxyoctanoate	-0.21179995298131257	0.6822908090341464	-0.07116008484865821	-0.04257709875829855	-0.492268803600408	-0.6859724347306408	-1.6117692802815848	0.9289276991319779	0.10666339904890172	-1.3526576307850156	-1.456702219581723	0.2565834235263831	1.0476836081835976	0.4875734728078545	-1.0628728094979345	0.7303670999797183	-1.3238501028788232	0.552531012579501	0.9658596859028042	2.5131566075389626	-0.32155335975191596	-0.2780831291994916	0.8372829600370109	-1.1170986410423218	0.9194457701673061
sphingomyelin_d18_1_22_1_d18_2_22_0_d16_1_24_1	-0.6236220616791479	0.6818993222620016	0.9464077075448286	0.06454338690816577	0.4514615995384423	0.33431096289708173	1.0088286693970252	0.06728833985607988	-0.377908602926862	-0.8332234149184813	0.1867706591891213	2.1368548966563874	2.6743485321795033	-0.6183713674770728	-0.1605173721509912	0.03144233638307853	0.024212822768839938	-1.0435258453437957	-0.0902426842910432	-1.9640185036592184	-0.952929192090684	0.35454826516598414	-0.9840761753060946	-0.8668406731247947	-0.4476416077782755
serine	0.04565810442727217	0.789917385849896	0.9322555920565231	0.9718018781251897	-0.7908154530680812	0.11631919974463631	0.6783434066565214	0.6855026449501026	-0.9829575984255298	0.1233825411534192	0.12011291817756214	-1.5033323415391453	-0.3517211408191742	-0.7157460229331685	-0.016723809523154293	0.3394134662800859	-0.7156682522251517	-2.61691909031887	-1.3479962595882466	-0.9996160759201544	1.0722242835785967	0.6202863027657645	0.9540381099304358	1.3340804175801921	1.2581597930845023
n_acetylthreonine	0.043739676393357754	0.04704891744729431	1.2181923473808332	0.5658638187096569	-0.7105397925170336	0.5891684938105076	-0.410228158707307	0.5118510252356794	-0.4823481404042821	-0.5913372749838891	-0.6104680579929156	0.7360636748668018	-1.0929671669161756	1.5675654419010776	1.4419767248844302	1.3515428181911717	0.3419581241102973	-0.7114074244336379	-2.5298675489808917	0.3508447728275592	0.1608971212208116	-1.6849201421054967	-0.5658719510446838	1.0730785332407804	-0.6098358321339399
x1_palmitoyl_gpe_16_0	-1.2514190069703217	1.0897892087584329	-0.24820341732529863	-0.1582664725694419	-0.3604799075805926	0.7135726939534003	-0.1346717349384951	-0.3172337695524562	0.146742871164154	-1.0734385065728567	0.4749900042328923	-0.4323866819537055	0.10376464414888147	-2.433257042553661	0.7504015878599191	-0.03390313126897808	-0.42062432958622714	-2.064282002286077	0.7821825149838019	1.5870681361593344	1.3044011394752966	1.4536452576831982	0.2569799840098449	0.7785475180020741	-0.5139195572730945
